uid,time,value
4,54,0.0
4,55,384.997938831349
4,56,0.0
4,57,0.0
4,58,0.0
4,59,0.0
4,60,717.7955915382888
4,61,0.0
4,62,0.0
4,63,0.0
4,64,0.0
4,65,1699.6554899420776
4,66,0.0
4,67,0.0
4,68,0.0
4,69,0.0
4,70,0.0
4,71,0.0
4,72,0.0
4,73,0.0
4,74,0.0
4,75,0.0
4,76,0.0
4,77,0.0
4,78,0.0
4,79,0.0
4,80,0.0
4,81,0.0
4,82,0.0
4,83,0.0
4,84,0.0
4,85,0.0
4,86,0.0
4,87,0.0
4,88,0.0
4,89,0.0
4,90,0.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,27.35894239059873
5,11,0.0
5,12,0.0
5,13,0.0
5,14,0.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,99.20061590299633
5,19,0.0
5,20,0.0
5,21,0.0
5,22,0.0
5,23,0.0
5,24,0.0
5,25,0.0
5,26,276.73768993950927
5,27,0.0
5,28,0.0
5,29,0.0
5,30,0.0
5,31,0.0
5,32,0.0
5,33,0.0
5,34,579.8303880481578
5,35,0.0
5,36,0.0
5,37,0.0
5,38,0.0
5,39,0.0
5,40,0.0
5,41,0.0
5,42,890.7425332153057
5,43,0.0
5,44,0.0
5,45,0.0
5,46,0.0
5,47,0.0
5,48,0.0
5,49,0.0
5,50,979.4038453347631
5,51,0.0
5,52,0.0
5,53,0.0
5,54,0.0
5,55,0.0
5,56,0.0
5,57,0.0
5,58,752.4361528993226
5,59,0.0
5,60,0.0
5,61,0.0
5,62,0.0
5,63,0.0
5,64,0.0
5,65,0.0
5,66,394.2898322693464
5,67,0.0
5,68,0.0
5,69,0.0
5,70,0.0
5,71,0.0
5,72,0.0
5,73,0.0
5,74,0.0
5,75,0.0
5,76,0.0
5,77,0.0
5,78,0.0
5,79,0.0
5,80,0.0
5,81,0.0
5,82,0.0
5,83,0.0
5,84,0.0
5,85,0.0
5,86,0.0
5,87,0.0
5,88,0.0
5,89,0.0
5,90,0.0
6,0,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,22.1369493731344
6,11,0.0
6,12,0.0
6,13,0.0
6,14,67.98399119605156
6,15,0.0
6,16,0.0
6,17,0.0
6,18,150.76155427697523
6,19,0.0
6,20,0.0
6,21,0.0
6,22,253.12143025531822
6,23,0.0
6,24,0.0
6,25,0.0
6,26,337.3501319634698
6,27,0.0
6,28,0.0
6,29,0.0
6,30,374.2017462899539
6,31,0.0
6,32,0.0
6,33,0.0
6,34,362.21213013279765
6,35,0.0
6,36,0.0
6,37,0.0
6,38,320.7832799396896
6,39,0.0
6,40,0.0
6,41,0.0
6,42,272.52811217419645
6,43,0.0
6,44,0.0
6,45,0.0
6,46,232.874020321313
6,47,0.0
6,48,0.0
6,49,0.0
6,50,209.84577070934537
6,51,0.0
6,52,0.0
6,53,0.0
6,54,209.07790773744705
6,55,0.0
6,56,0.0
6,57,0.0
6,58,241.49275879801868
6,59,0.0
6,60,0.0
6,61,0.0
6,62,339.037253428617
6,63,0.0
6,64,0.0
6,65,0.0
6,66,606.5929634036723
6,67,0.0
6,68,0.0
6,69,0.0
6,70,0.0
6,71,0.0
6,72,0.0
6,73,0.0
6,74,0.0
6,75,0.0
6,76,0.0
6,77,0.0
6,78,0.0
6,79,0.0
6,80,0.0
6,81,0.0
6,82,0.0
6,83,0.0
6,84,0.0
6,85,0.0
6,86,0.0
6,87,0.0
6,88,0.0
6,89,0.0
6,90,0.0
7,0,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,767.9357167565339
7,11,0.0
7,12,0.0
7,13,0.0
7,14,553.729695157204
7,15,0.0
7,16,0.0
7,17,0.0
7,18,401.85342159841554
7,19,0.0
7,20,0.0
7,21,0.0
7,22,296.237893839865
7,23,0.0
7,24,0.0
7,25,0.0
7,26,223.8838736040551
7,27,0.0
7,28,0.0
7,29,0.0
7,30,175.07351415368092
7,31,0.0
7,32,0.0
7,33,0.0
7,34,142.96828161658132
7,35,0.0
7,36,0.0
7,37,0.0
7,38,123.05144902820497
7,39,0.0
7,40,0.0
7,41,0.0
7,42,112.65947669511904
7,43,0.0
7,44,0.0
7,45,0.0
7,46,110.73600842626534
7,47,0.0
7,48,0.0
7,49,0.0
7,50,117.93869387267348
7,51,0.0
7,52,0.0
7,53,0.0
7,54,137.36505101587616
7,55,0.0
7,56,0.0
7,57,0.0
7,58,176.58542477418743
7,59,0.0
7,60,0.0
7,61,0.0
7,62,252.870575639961
7,63,0.0
7,64,0.0
7,65,0.0
7,66,407.11092382137605
7,67,0.0
7,68,0.0
7,69,0.0
7,70,0.0
7,71,0.0
7,72,0.0
7,73,0.0
7,74,0.0
7,75,0.0
7,76,0.0
7,77,0.0
7,78,0.0
7,79,0.0
7,80,0.0
7,81,0.0
7,82,0.0
7,83,0.0
7,84,0.0
7,85,0.0
7,86,0.0
7,87,0.0
7,88,0.0
7,89,0.0
7,90,0.0
8,0,0.0
8,1,0.0
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.0
8,9,0.0
8,10,29.8911353855259
8,11,0.0
8,12,0.0
8,13,0.0
8,14,32.61077783208345
8,15,0.0
8,16,0.0
8,17,0.0
8,18,43.421230802033605
8,19,0.0
8,20,0.0
8,21,0.0
8,22,66.68936224785682
8,23,0.0
8,24,0.0
8,25,0.0
8,26,111.66464729388233
8,27,0.0
8,28,0.0
8,29,0.0
8,30,192.65077888889655
8,31,0.0
8,32,0.0
8,33,0.0
8,34,323.6778743243512
8,35,0.0
8,36,0.0
8,37,0.0
8,38,500.5340972300443
8,39,0.0
8,40,0.0
8,41,0.0
8,42,673.3238054250786
8,43,0.0
8,44,0.0
8,45,0.0
8,46,744.6893705208167
8,47,0.0
8,48,0.0
8,49,0.0
8,50,639.9977711178068
8,51,0.0
8,52,0.0
8,53,0.0
8,54,403.9476872301802
8,55,0.0
8,56,0.0
8,57,0.0
8,58,176.97274416482855
8,59,0.0
8,60,0.0
8,61,0.0
8,62,50.8643473132728
8,63,0.0
8,64,0.0
8,65,0.0
8,66,9.064370223342278
8,67,0.0
8,68,0.0
8,69,0.0
8,70,0.0
8,71,0.0
8,72,0.0
8,73,0.0
8,74,0.0
8,75,0.0
8,76,0.0
8,77,0.0
8,78,0.0
8,79,0.0
8,80,0.0
8,81,0.0
8,82,0.0
8,83,0.0
8,84,0.0
8,85,0.0
8,86,0.0
8,87,0.0
8,88,0.0
8,89,0.0
8,90,0.0
9,0,0.0
9,1,0.0
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.0
9,9,0.0
9,10,13.012419461955947
9,11,0.0
9,12,13.53681360788238
9,13,0.0
9,14,14.251117479637381
9,15,0.0
9,16,15.173816302970552
9,17,0.0
9,18,16.33027539313923
9,19,0.0
9,20,17.75351429105789
9,21,0.0
9,22,19.485280057107133
9,23,0.0
9,24,21.57743500214084
9,25,0.0
9,26,24.093682482661812
9,27,0.0
9,28,27.11165960575811
9,29,0.0
9,30,30.72542737805579
9,31,0.0
9,32,35.04838610807374
9,33,0.0
9,34,40.216635367840205
9,35,0.0
9,36,46.39278168594866
9,37,0.0
9,38,53.770171055101244
9,39,0.0
9,40,62.57748455092521
9,41,0.0
9,42,73.08358085313202
9,43,0.0
9,44,85.60239618611014
9,45,0.0
9,46,100.49761749596928
9,47,0.0
9,48,118.18672691402246
9,49,0.0
9,50,139.14387497011404
9,51,0.0
9,52,163.900879879875
9,53,0.0
9,54,193.045478187768
9,55,0.0
9,56,227.21578163781075
9,57,0.0
9,58,267.08974723933295
9,59,0.0
9,60,313.36837140299724
9,61,0.0
9,62,366.7513127806821
9,63,0.0
9,64,427.90377775445836
9,65,0.0
9,66,497.41381767966834
9,67,0.0
9,68,575.7397371878029
9,69,0.0
9,70,0.0
9,71,0.0
9,72,0.0
9,73,0.0
9,74,0.0
9,75,0.0
9,76,0.0
9,77,0.0
9,78,0.0
9,79,0.0
9,80,0.0
9,81,0.0
9,82,0.0
9,83,0.0
9,84,0.0
9,85,0.0
9,86,0.0
9,87,0.0
9,88,0.0
9,89,0.0
9,90,0.0
10,0,0.0
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.0
10,9,0.0
10,10,75.63627319414294
10,11,0.0
10,12,0.0
10,13,60.489012995800366
10,14,0.0
10,15,0.0
10,16,50.747286640518915
10,17,0.0
10,18,0.0
10,19,44.6073261746618
10,20,0.0
10,21,0.0
10,22,41.03209391421446
10,23,0.0
10,24,0.0
10,25,39.44867098995494
10,26,0.0
10,27,0.0
10,28,39.59126394933678
10,29,0.0
10,30,0.0
10,31,41.42778714666147
10,32,0.0
10,33,0.0
10,34,45.141560718306394
10,35,0.0
10,36,0.0
10,37,51.158871318487904
10,38,0.0
10,39,0.0
10,40,60.22710307499805
10,41,0.0
10,42,0.0
10,43,73.56253974786057
10,44,0.0
10,45,0.0
10,46,93.10698469828104
10,47,0.0
10,48,0.0
10,49,121.96513513690444
10,50,0.0
10,51,0.0
10,52,165.15210669636323
10,53,0.0
10,54,0.0
10,55,230.8844038619297
10,56,0.0
10,57,0.0
10,58,332.83901294813177
10,59,0.0
10,60,0.0
10,61,494.162843278627
10,62,0.0
10,63,0.0
10,64,754.6911690671203
10,65,0.0
10,66,0.0
10,67,1184.1285544476978
10,68,0.0
10,69,0.0
10,70,0.0
10,71,0.0
10,72,0.0
10,73,0.0
10,74,0.0
10,75,0.0
10,76,0.0
10,77,0.0
10,78,0.0
10,79,0.0
10,80,0.0
10,81,0.0
10,82,0.0
10,83,0.0
10,84,0.0
10,85,0.0
10,86,0.0
10,87,0.0
10,88,0.0
10,89,0.0
10,90,0.0
11,0,0.0
11,1,0.0
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.0
11,9,0.0
11,10,1460.675811908335
11,11,0.0
11,12,0.0
11,13,0.0
11,14,0.0
11,15,0.0
11,16,0.0
11,17,504.7857284590829
11,18,0.0
11,19,0.0
11,20,0.0
11,21,0.0
11,22,0.0
11,23,0.0
11,24,146.1498227939705
11,25,0.0
11,26,0.0
11,27,0.0
11,28,0.0
11,29,0.0
11,30,0.0
11,31,45.19473605860586
11,32,0.0
11,33,0.0
11,34,0.0
11,35,0.0
11,36,0.0
11,37,0.0
11,38,19.029881884262092
11,39,0.0
11,40,0.0
11,41,0.0
11,42,0.0
11,43,0.0
11,44,0.0
11,45,13.909238336931182
11,46,0.0
11,47,0.0
11,48,0.0
11,49,0.0
11,50,0.0
11,51,0.0
11,52,22.49831349254806
11,53,0.0
11,54,0.0
11,55,0.0
11,56,0.0
11,57,0.0
11,58,0.0
11,59,102.668278228758
11,60,0.0
11,61,0.0
11,62,0.0
11,63,0.0
11,64,0.0
11,65,0.0
11,66,1685.088188837506
11,67,0.0
11,68,0.0
11,69,0.0
11,70,0.0
11,71,0.0
11,72,0.0
11,73,0.0
11,74,0.0
11,75,0.0
11,76,0.0
11,77,0.0
11,78,0.0
11,79,0.0
11,80,0.0
11,81,0.0
11,82,0.0
11,83,0.0
11,84,0.0
11,85,0.0
11,86,0.0
11,87,0.0
11,88,0.0
11,89,0.0
11,90,0.0
12,0,0.0
12,1,0.0
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.0
12,9,0.0
12,10,986.4212041938816
12,11,0.0
12,12,0.0
12,13,0.0
12,14,968.8536950771172
12,15,0.0
12,16,0.0
12,17,0.0
12,18,759.5873747249268
12,19,0.0
12,20,0.0
12,21,0.0
12,22,499.93547590868747
12,23,0.0
12,24,0.0
12,25,0.0
12,26,290.5091381631888
12,27,0.0
12,28,0.0
12,29,0.0
12,30,156.75023751784747
12,31,0.0
12,32,0.0
12,33,0.0
12,34,82.59469011137988
12,35,0.0
12,36,0.0
12,37,0.0
12,38,44.69763069728782
12,39,0.0
12,40,0.0
12,41,0.0
12,42,26.127525220994194
12,43,0.0
12,44,0.0
12,45,0.0
12,46,17.349477083955
12,47,0.0
12,48,0.0
12,49,0.0
12,50,13.763908864550459
12,51,0.0
12,52,0.0
12,53,0.0
12,54,13.7201043761459
12,55,0.0
12,56,0.0
12,57,0.0
12,58,18.07283209903148
12,59,0.0
12,60,0.0
12,61,0.0
12,62,33.085760957271404
12,63,0.0
12,64,0.0
12,65,0.0
12,66,88.53094500373419
12,67,0.0
12,68,0.0
12,69,0.0
12,70,0.0
12,71,0.0
12,72,0.0
12,73,0.0
12,74,0.0
12,75,0.0
12,76,0.0
12,77,0.0
12,78,0.0
12,79,0.0
12,80,0.0
12,81,0.0
12,82,0.0
12,83,0.0
12,84,0.0
12,85,0.0
12,86,0.0
12,87,0.0
12,88,0.0
12,89,0.0
12,90,0.0
13,0,0.0
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.0
13,9,0.0
13,10,2.788800180068254
13,11,0.0
13,12,0.0
13,13,0.0
13,14,0.0
13,15,0.0
13,16,0.0
13,17,59.77520694653815
13,18,0.0
13,19,0.0
13,20,0.0
13,21,0.0
13,22,0.0
13,23,0.0
13,24,242.30091059713573
13,25,0.0
13,26,0.0
13,27,0.0
13,28,0.0
13,29,0.0
13,30,0.0
13,31,311.576403529597
13,32,0.0
13,33,0.0
13,34,0.0
13,35,0.0
13,36,0.0
13,37,0.0
13,38,213.20378874095323
13,39,0.0
13,40,0.0
13,41,0.0
13,42,0.0
13,43,0.0
13,44,0.0
13,45,130.22411325255214
13,46,0.0
13,47,0.0
13,48,0.0
13,49,0.0
13,50,0.0
13,51,0.0
13,52,119.09658834138894
13,53,0.0
13,54,0.0
13,55,0.0
13,56,0.0
13,57,0.0
13,58,0.0
13,59,273.5671477317638
13,60,0.0
13,61,0.0
13,62,0.0
13,63,0.0
13,64,0.0
13,65,0.0
13,66,2647.467040680003
13,67,0.0
13,68,0.0
13,69,0.0
13,70,0.0
13,71,0.0
13,72,0.0
13,73,0.0
13,74,0.0
13,75,0.0
13,76,0.0
13,77,0.0
13,78,0.0
13,79,0.0
13,80,0.0
13,81,0.0
13,82,0.0
13,83,0.0
13,84,0.0
13,85,0.0
13,86,0.0
13,87,0.0
13,88,0.0
13,89,0.0
13,90,0.0
14,0,0.0
14,1,0.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.0
14,9,0.0
14,10,1662.4022951827947
14,11,0.0
14,12,0.0
14,13,0.0
14,14,0.0
14,15,802.5016308800242
14,16,0.0
14,17,0.0
14,18,0.0
14,19,0.0
14,20,388.2152051428106
14,21,0.0
14,22,0.0
14,23,0.0
14,24,0.0
14,25,195.79442784227047
14,26,0.0
14,27,0.0
14,28,0.0
14,29,0.0
14,30,107.10595770233172
14,31,0.0
14,32,0.0
14,33,0.0
14,34,0.0
14,35,66.11451086731046
14,36,0.0
14,37,0.0
14,38,0.0
14,39,0.0
14,40,47.91088072452886
14,41,0.0
14,42,0.0
14,43,0.0
14,44,0.0
14,45,42.40431670358536
14,46,0.0
14,47,0.0
14,48,0.0
14,49,0.0
14,50,47.687974842999004
14,51,0.0
14,52,0.0
14,53,0.0
14,54,0.0
14,55,70.89488957746318
14,56,0.0
14,57,0.0
14,58,0.0
14,59,0.0
14,60,144.94811329472464
14,61,0.0
14,62,0.0
14,63,0.0
14,64,0.0
14,65,424.0197972391569
14,66,0.0
14,67,0.0
14,68,0.0
14,69,0.0
14,70,0.0
14,71,0.0
14,72,0.0
14,73,0.0
14,74,0.0
14,75,0.0
14,76,0.0
14,77,0.0
14,78,0.0
14,79,0.0
14,80,0.0
14,81,0.0
14,82,0.0
14,83,0.0
14,84,0.0
14,85,0.0
14,86,0.0
14,87,0.0
14,88,0.0
14,89,0.0
14,90,0.0
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.0
15,9,0.0
15,10,1.9006147695720057
15,11,0.0
15,12,0.0
15,13,0.0
15,14,0.0
15,15,0.0
15,16,0.0
15,17,16.107840759340988
15,18,0.0
15,19,0.0
15,20,0.0
15,21,0.0
15,22,0.0
15,23,0.0
15,24,58.71106405661928
15,25,0.0
15,26,0.0
15,27,0.0
15,28,0.0
15,29,0.0
15,30,0.0
15,31,117.56366964050984
15,32,0.0
15,33,0.0
15,34,0.0
15,35,0.0
15,36,0.0
15,37,0.0
15,38,165.20684470212825
15,39,0.0
15,40,0.0
15,41,0.0
15,42,0.0
15,43,0.0
15,44,0.0
15,45,208.12096098019214
15,46,0.0
15,47,0.0
15,48,0.0
15,49,0.0
15,50,0.0
15,51,0.0
15,52,300.2393793520637
15,53,0.0
15,54,0.0
15,55,0.0
15,56,0.0
15,57,0.0
15,58,0.0
15,59,633.5993050256923
15,60,0.0
15,61,0.0
15,62,0.0
15,63,0.0
15,64,0.0
15,65,0.0
15,66,2498.550320713882
15,67,0.0
15,68,0.0
15,69,0.0
15,70,0.0
15,71,0.0
15,72,0.0
15,73,0.0
15,74,0.0
15,75,0.0
15,76,0.0
15,77,0.0
15,78,0.0
15,79,0.0
15,80,0.0
15,81,0.0
15,82,0.0
15,83,0.0
15,84,0.0
15,85,0.0
15,86,0.0
15,87,0.0
15,88,0.0
15,89,0.0
15,90,0.0
16,0,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,60.35063387700819
16,11,0.0
16,12,0.0
16,13,0.0
16,14,0.0
16,15,0.0
16,16,0.0
16,17,116.01857182395347
16,18,0.0
16,19,0.0
16,20,0.0
16,21,0.0
16,22,0.0
16,23,0.0
16,24,201.2210090379586
16,25,0.0
16,26,0.0
16,27,0.0
16,28,0.0
16,29,0.0
16,30,0.0
16,31,316.109293867633
16,32,0.0
16,33,0.0
16,34,0.0
16,35,0.0
16,36,0.0
16,37,0.0
16,38,451.58275413123516
16,39,0.0
16,40,0.0
16,41,0.0
16,42,0.0
16,43,0.0
16,44,0.0
16,45,588.9678366960077
16,46,0.0
16,47,0.0
16,48,0.0
16,49,0.0
16,50,0.0
16,51,0.0
16,52,704.0734432151064
16,53,0.0
16,54,0.0
16,55,0.0
16,56,0.0
16,57,0.0
16,58,0.0
16,59,774.5233383985898
16,60,0.0
16,61,0.0
16,62,0.0
16,63,0.0
16,64,0.0
16,65,0.0
16,66,787.1531189525078
16,67,0.0
16,68,0.0
16,69,0.0
16,70,0.0
16,71,0.0
16,72,0.0
16,73,0.0
16,74,0.0
16,75,0.0
16,76,0.0
16,77,0.0
16,78,0.0
16,79,0.0
16,80,0.0
16,81,0.0
16,82,0.0
16,83,0.0
16,84,0.0
16,85,0.0
16,86,0.0
16,87,0.0
16,88,0.0
16,89,0.0
16,90,0.0
17,0,0.0
17,1,0.0
17,2,0.0
17,3,0.0
17,4,0.0
17,5,0.0
17,6,0.0
17,7,0.0
17,8,0.0
17,9,0.0
17,10,494.0708472617412
17,11,0.0
17,12,0.0
17,13,0.0
17,14,0.0
17,15,0.0
17,16,0.0
17,17,0.0
17,18,809.4683014962164
17,19,0.0
17,20,0.0
17,21,0.0
17,22,0.0
17,23,0.0
17,24,0.0
17,25,0.0
17,26,640.6087499031719
17,27,0.0
17,28,0.0
17,29,0.0
17,30,0.0
17,31,0.0
17,32,0.0
17,33,0.0
17,34,351.47486979552093
17,35,0.0
17,36,0.0
17,37,0.0
17,38,0.0
17,39,0.0
17,40,0.0
17,41,0.0
17,42,191.8801611607351
17,43,0.0
17,44,0.0
17,45,0.0
17,46,0.0
17,47,0.0
17,48,0.0
17,49,0.0
17,50,149.59815743301783
17,51,0.0
17,52,0.0
17,53,0.0
